Fecha,Nubes,B02,B03,B04,B08,B05,B06,B07,B11,B12,B01,B09,Estacion
2018-09-29T11:10:54Z,0.06,597,692,1072,1228,1049,1539,1630,1429,1085,399,1902,11
2017-07-28T11:04:06Z,0,658,936,1230,2045,1559,1933,1983,2236,1731,596,2566,11
2017-09-06T11:01:39Z,1.89,880,1012,1337,1995,1342,1753,1750,1977,1622,571,2124,11
2017-10-16T11:03:13Z,0,708,1136,1487,1931,1319,1596,1623,1776,1428,307,1681,11
2017-07-01T11:17:46Z,0.97,1282,1433,1506,2528,1764,2092,2035,2239,1689,613,2444,11
2018-07-26T11:16:15Z,0,382,469,825,1764,1117,1571,1496,1791,1339,516,2126,11
2018-06-21T11:13:49Z,0,528,526,1098,1768,1070,1725,1636,1726,1424,448,2356,11
2018-07-28T11:06:04Z,0,879,1148,1640,2624,1404,1698,1847,2344,1716,612,2564,11
2019-02-16T11:20:02Z,0,643,694,1354,1576,978,1388,1419,1446,1105,416,1312,11
2019-02-03T11:10:07Z,0.3,744,935,1614,1853,1345,1622,1432,1579,1362,487,1269,11
2017-08-17T11:05:25Z,0,888,1167,1589,2242,1630,1715,1730,2217,1813,577,2321,11
2017-10-06T10:59:37Z,0.01,646,809,1187,1863,1406,1662,1737,1812,1407,244,1920,11
2017-07-21T11:07:58Z,0,555,797,1145,1910,1259,1432,1479,1898,1394,326,2144,11
2017-08-20T11:12:20Z,0,459,587,775,1545,1160,1245,1606,1697,1245,310,2095,11
2017-10-09T11:15:00Z,0,504,793,1031,1759,1083,1446,1632,1615,1263,211,1599,11
2019-01-07T11:20:01Z,0,505,572,1270,1488,933,1176,1110,1339,1068,291,934,11
2018-06-16T11:12:45Z,0.17,335,552,726,2008,983,1575,1719,1735,1312,492,2468,11
2019-02-06T11:20:03Z,0,618,727,1400,1618,1060,1305,1306,1348,1078,357,1103,11
2017-09-29T11:16:02Z,0.2,473,699,1054,1729,1247,1370,1653,1595,1258,260,1503,11
2017-12-05T11:04:26Z,0,566,872,1399,1812,1169,1299,1316,1494,1167,70,1161,11
2017-07-11T11:12:23Z,0,283,258,523,1203,818,1182,1458,1709,1367,360,2219,11
2018-06-13T10:57:37Z,1.11,995,1376,1372,2742,1671,2172,2578,2335,1778,1029,2947,11
2019-01-04T11:10:05Z,0.02,692,731,1264,1596,1287,1097,1461,1550,1091,373,1150,11
2018-06-13T11:09:57Z,0.42,778,1236,1422,2756,1609,2043,2442,2342,1778,692,2883,11
2018-09-24T11:14:16Z,0,593,739,1126,2068,1146,1640,1755,1771,1306,466,1856,11
2019-02-21T11:20:00Z,0,558,637,877,1006,960,1117,1237,1383,1119,527,1302,11
2017-11-18T11:16:33Z,0,565,676,1204,1519,1285,1319,1562,1527,982,286,1315,11
2018-09-19T11:12:56Z,1.62,587,707,1136,1324,993,1321,1462,1548,1201,323,1942,11
2017-06-21T11:12:22Z,0.11,478,578,773,1704,1171,1466,1551,1912,1374,554,2333,11
2018-09-16T11:09:46Z,4.21,863,1040,1860,2302,1469,1609,1938,2035,1462,476,2080,11
2019-01-02T11:19:57Z,0.06,585,756,1068,1726,897,1337,1341,1272,946,341,1064,11
2018-01-29T11:03:06Z,0,239,222,243,1106,720,1123,1211,1111,895,260,1363,16
2018-02-21T11:12:02Z,0.79,405,506,509,1099,842,1170,1211,1120,975,489,1409,16
2017-05-02T11:09:37Z,4.49,368,540,525,2058,1012,1921,2099,1470,1121,709,1941,16
2019-02-13T11:10:06Z,0,586,720,751,1367,1106,1415,1555,1435,1262,569,1673,16
2019-01-09T11:10:02Z,0,107,284,225,1045,608,1011,1129,884,696,435,1560,16
2018-07-31T11:14:37Z,0,1512,1510,1348,2134,1206,1879,2031,1546,1200,550,1999,16
2017-12-23T11:14:45Z,0,100,215,202,927,714,981,1113,981,856,164,1145,16
2018-08-02T10:59:38Z,0,416,615,505,2578,1064,2003,2389,1567,1067,746,2141,16
2018-08-20T11:14:59Z,0,502,619,592,1478,973,1521,1695,1256,1044,542,1982,16
2018-09-01T10:59:39Z,0,324,567,457,2296,869,1800,2124,1292,887,693,2025,16
2017-12-18T11:14:49Z,0.21,261,283,329,987,791,1092,1182,1044,771,226,1411,16
2018-01-27T11:13:22Z,7.1,222,267,410,1009,909,1240,1302,1054,847,579,1250,16
2018-10-01T11:05:40Z,0,131,356,194,1814,661,1404,1715,1023,685,597,1964,16
2018-10-16T11:05:23Z,0.02,333,417,505,1151,836,1382,1507,1239,896,480,1980,16
2019-03-13T11:36:26Z,0.36,410,603,545,1360,981,1272,1471,1288,950,546,1625,16
2019-01-12T11:19:58Z,0.91,336,375,513,951,866,1089,1173,1042,865,394,1446,16
2017-05-19T11:05:30Z,0.27,387,582,523,2533,1105,2175,2485,1590,1112,667,2063,16
2017-06-18T11:04:15Z,1.46,303,556,437,2429,1008,1963,2388,1629,1117,735,2088,16
2018-08-27T11:06:38Z,0,477,569,522,1908,840,1757,2104,1386,922,609,2064,16
2018-08-15T11:18:26Z,0,291,479,443,1910,856,1661,1992,1265,866,545,1821,16
2018-08-30T11:14:49Z,0.18,485,577,518,1366,823,1412,1612,1198,937,543,1843,16
2019-02-11T11:19:59Z,8.31,394,537,572,1168,904,1194,1297,1141,923,501,1587,16
2018-01-22T11:13:42Z,6.21,462,565,602,1102,779,1116,1282,1204,1003,429,1316,16
2018-02-18T11:05:29Z,4.18,418,434,421,1195,891,1328,1506,1223,974,414,1533,16
2019-01-07T11:20:01Z,0,512,546,555,1114,788,1126,1132,1115,905,330,1427,16
2017-04-12T11:17:08Z,0,328,390,385,1402,867,1405,1614,1222,957,631,1576,16
2017-06-01T11:12:25Z,1.04,391,558,464,2027,914,1772,2065,1417,1040,726,1903,16
2018-07-26T11:16:15Z,0,210,376,265,2068,734,1704,1975,1265,932,651,1967,16
2017-06-11T11:10:12Z,8.13,412,499,405,1796,957,1699,2052,1428,1039,698,1791,16
2018-07-28T11:06:04Z,0,360,480,431,2253,868,1882,2216,1468,1036,675,1794,16
2018-08-12T10:58:40Z,2.02,388,610,467,2420,906,1933,2284,1480,996,646,2069,16
2019-02-16T11:20:02Z,0,738,744,877,1434,960,1303,1337,1332,1078,499,1640,16
2017-12-05T11:04:26Z,0,66,161,190,921,757,1116,1134,941,716,105,1267,16
2018-01-19T11:08:40Z,0,111,214,210,1061,690,1159,1211,1059,824,189,1392,16
2018-02-08T11:02:11Z,0.23,296,287,429,1139,835,1190,1297,1193,975,517,1360,16
2019-01-04T11:10:05Z,0.02,416,412,378,995,772,1114,1152,1048,855,437,1586,16
2018-09-29T11:10:54Z,0.06,830,861,925,1380,996,1399,1489,1299,1055,504,1675,16
2018-10-09T11:18:54Z,6.27,614,674,774,1340,1027,1293,1425,1264,1038,493,1802,16
2018-12-30T11:10:00Z,0,166,264,255,1171,631,1009,1201,891,646,448,1555,16
2018-06-16T11:12:45Z,0.17,215,446,375,2074,838,1854,2023,1338,998,701,2483,16
2018-07-03T10:59:38Z,0.06,378,630,517,2608,1060,2197,2360,1598,1070,683,2183,16
2018-08-10T11:17:43Z,2.95,709,732,739,1442,979,1581,1760,1371,1079,600,1843,16
2018-08-25T11:16:24Z,0,316,445,388,2056,753,1580,1693,1118,773,584,1826,16
2017-11-18T11:16:33Z,0,145,212,206,929,678,1100,1179,964,744,309,1424,16
2018-01-17T11:14:03Z,0.01,296,316,332,865,771,1001,1084,983,757,439,1236,16
2018-07-08T11:02:15Z,0.1,951,1090,1110,2330,1241,2157,2406,1764,1281,787,2098,16
2018-07-23T11:05:18Z,0,350,628,476,2667,1059,2088,2509,1596,1055,634,2172,16
2018-09-24T11:14:16Z,0,206,316,258,1782,683,1506,1653,1056,696,600,1777,16
2018-10-06T11:00:30Z,9.38,590,584,597,1221,875,1312,1595,1265,941,568,1813,16
2017-04-09T11:05:29Z,0,363,539,429,1474,888,1511,1817,1368,1033,783,1772,16
2019-01-27T11:20:03Z,1.42,810,922,1064,1568,1326,1532,1668,1930,1700,1259,2217,16
2019-02-21T11:20:00Z,0,653,738,772,1354,1024,1289,1429,1273,1020,565,1580,16
2018-08-07T10:59:12Z,1.38,785,951,939,2044,1366,1940,2182,1704,1340,775,2283,16
2019-02-26T11:34:02Z,0,706,625,641,1334,993,1230,1383,1312,1086,519,1554,16
2018-07-16T11:10:23Z,1.22,292,460,346,2136,913,1863,2104,1369,1014,653,1920,16
2018-06-21T11:13:49Z,0,539,655,616,1582,1015,1685,1926,1477,1197,649,2195,16
2018-07-06T11:09:18Z,3.4,274,459,378,1776,928,1744,2075,1405,1039,657,1958,16
2018-07-18T11:03:26Z,1.3,1158,1176,993,2460,1343,2201,2558,1739,1298,721,2129,16
2018-02-06T11:17:36Z,2.48,304,325,372,1148,713,1074,1153,875,696,630,1540,16
2019-01-02T11:19:57Z,0.06,105,280,237,1122,585,984,1011,889,648,399,1481,16
2019-01-14T11:10:03Z,0,505,626,610,1009,1000,1213,1284,1158,863,480,1549,16
2017-05-22T11:09:12Z,0.02,378,487,446,1829,850,1733,1832,1390,1042,532,1947,16
2018-11-30T11:09:58Z,5.25,255,358,342,1344,790,1240,1225,922,674,499,1774,16
2018-06-13T11:09:57Z,0.42,267,616,471,2730,1059,2173,2624,1674,1112,763,2240,16
2018-06-26T11:18:03Z,0,429,622,542,2232,1041,1919,2150,1460,1056,791,2142,16
2018-07-13T11:05:21Z,1.27,506,694,574,2630,1097,2282,2409,1613,1105,890,1914,16
2019-03-18T11:34:05Z,0.03,547,628,661,1256,913,1403,1422,1353,1104,475,1636,16
2017-11-05T11:02:31Z,6.47,240,323,248,1017,792,1259,1332,1035,770,581,1662,16
2017-07-31T11:12:20Z,0,313,369,512,1727,917,1713,1852,1354,1033,537,1925,16
2017-09-16T11:05:23Z,2.59,217,313,263,1881,725,1499,1828,1201,815,512,1792,16
2017-10-19T11:12:35Z,4.4,261,314,271,867,439,771,875,580,440,339,1366,16
2018-09-19T11:12:56Z,1.62,668,799,949,1394,1213,1537,1747,1383,1076,428,1915,16
2019-03-10T11:26:22Z,0,362,522,528,1146,1025,1399,1518,1316,1040,630,1756,16
2018-10-29T11:17:09Z,5.15,717,857,950,1734,1131,1481,1598,1356,1106,466,1999,16
2019-02-08T11:10:03Z,0,295,478,375,1850,726,1143,1385,1062,745,535,1644,16
2017-10-26T11:07:17Z,0,77,185,131,1448,615,1199,1464,921,664,425,1522,16
2018-07-11T11:11:39Z,0.01,554,677,644,1450,933,1528,1789,1451,1151,652,1862,16
2019-03-15T11:22:34Z,0,386,497,542,1474,953,1390,1428,1342,1073,555,1687,16
2017-10-29T11:11:56Z,0,158,190,165,1009,633,1084,1324,918,726,446,1487,16
2017-07-28T11:04:06Z,0,332,589,512,2500,1086,2008,2406,1561,1062,668,2153,16
2017-07-01T11:17:46Z,0.97,235,427,294,1852,813,1693,2011,1355,1012,597,1811,16
2017-10-16T11:03:13Z,0,211,326,304,1372,707,1313,1361,1018,742,359,1565,16
2018-09-16T11:09:46Z,4.21,365,461,419,1478,820,1617,1743,1306,958,589,1917,16
2018-10-04T11:19:20Z,0,388,544,334,1786,835,1413,1719,1021,739,621,1803,16
2018-10-24T11:18:39Z,0,122,276,262,1466,672,1328,1559,960,638,423,1868,16
2017-09-19T11:18:08Z,1.21,258,306,249,1643,723,1396,1546,1051,739,457,1729,16
2019-02-08T11:10:03Z,0,314,435,428,1013,859,1134,1311,1106,812,581,1669,16
2018-06-13T10:57:37Z,1.11,209,536,385,2818,1024,2220,2673,1653,1105,988,2318,16
2018-06-23T11:05:20Z,0,350,639,520,2909,1098,2139,2571,1643,1069,781,2219,16
2017-10-06T10:59:37Z,0.01,145,268,263,1316,729,1338,1538,1167,791,360,1767,16
2017-07-21T11:07:58Z,0,540,636,619,2017,1012,1880,2083,1438,1094,638,2030,16
2017-06-21T11:12:22Z,0.11,326,469,387,2114,878,1710,2097,1373,973,652,2058,16
2017-10-09T11:15:00Z,0,128,259,155,1418,668,1119,1416,987,726,390,1478,16
2017-09-06T11:01:39Z,1.89,577,684,537,1947,1030,1769,2074,1373,927,671,1967,16
2017-07-11T11:12:23Z,0,201,428,251,2062,911,1791,2120,1415,1031,596,1850,16
2019-02-06T11:20:03Z,0,461,538,583,1132,937,1181,1287,1202,966,427,1552,16
2019-02-03T11:10:07Z,0.3,3094,3316,3526,4196,3193,3428,3471,3985,3412,2076,3754,16
2017-08-17T11:05:25Z,0,426,564,538,2233,1044,1940,2155,1457,998,595,1930,16
2017-08-20T11:12:20Z,0,199,288,230,1582,747,1335,1659,1210,931,527,1811,16
2017-09-29T11:16:02Z,0.2,241,352,309,1345,719,1277,1455,1114,806,431,1574,16
2019-03-18T11:34:05Z,0.03,772,976,1692,2062,1811,1934,2095,2872,2997,602,1874,17
2017-11-05T11:02:31Z,6.47,877,1251,1943,2492,1909,2007,1935,2843,2688,813,1823,17
2018-07-23T11:05:18Z,0,1128,1302,1718,1878,2269,2215,2347,3404,3320,1056,2597,17
2017-10-26T11:07:17Z,0,904,906,1400,1452,1885,1650,1874,2694,2696,742,1858,17
2017-12-23T11:14:45Z,0,537,594,1116,1279,1469,1540,1429,2282,2291,230,1427,17
2019-03-13T11:36:26Z,0.36,888,1042,1566,1852,1677,1825,1884,2689,2650,635,1899,17
2017-10-29T11:11:56Z,0,795,972,1653,1933,1569,1692,1861,2604,2611,538,1661,17
2017-12-18T11:14:49Z,0.21,480,734,1400,1560,1381,1426,1588,2462,2391,210,1432,17
2018-12-30T11:10:00Z,0,251,447,735,955,1245,1413,1317,2222,2029,512,1558,17
2018-08-20T11:14:59Z,0,952,1150,1932,2156,1985,2123,2274,3370,3513,810,2194,17
2019-01-09T11:10:02Z,0,437,562,999,1205,1426,1571,1509,2262,2204,513,1553,17
2017-10-19T11:12:35Z,4.4,2046,2244,2413,2946,2633,2785,2879,3360,3035,1780,3074,17
2019-01-12T11:19:58Z,0.91,664,880,1560,1730,1527,1617,1644,2247,2264,451,1528,17
2017-10-16T11:03:13Z,0,719,952,1488,1622,1770,1773,1877,2717,2745,669,1949,17
2019-02-08T11:10:03Z,0,744,965,1382,1814,1823,1694,1815,2524,2716,655,1752,17
2018-07-31T11:14:37Z,0,1032,1170,1770,2132,2147,2230,2335,3425,3242,734,2254,17
2018-08-15T11:18:26Z,0,996,1090,1530,1760,2088,2151,2233,3051,3038,763,2131,17
2018-08-02T10:59:38Z,0,1126,1311,1637,1903,2156,2190,2360,3222,3101,1083,2471,17
2019-03-15T11:22:34Z,0,909,1180,1825,2165,1963,2119,2091,3104,2976,708,2009,17
2018-01-22T11:13:42Z,6.21,851,966,1556,1707,1564,1699,1613,2523,2379,479,1452,17
2018-09-01T10:59:39Z,0,959,1108,1447,1681,1921,2137,2143,3249,3150,1025,2305,17
2019-01-07T11:20:01Z,0,661,927,1642,2056,1446,1761,1698,2549,2570,370,1481,17
2018-10-01T11:05:40Z,0,855,993,1448,1505,1831,1967,1901,3022,2783,785,2124,17
2018-10-16T11:05:23Z,0.02,667,828,1590,1700,1817,1830,2151,2889,2999,600,1953,17
2018-01-29T11:03:06Z,0,860,848,1311,1587,1522,1867,1650,2494,2460,335,1652,17
2018-02-21T11:12:02Z,0.79,1076,1377,1891,2221,1815,2011,2062,2928,2791,535,1748,17
2018-07-18T11:03:26Z,1.3,1152,1235,1840,2132,2220,2323,2436,3676,3655,984,2518,17
2018-08-12T10:58:40Z,2.02,1108,1306,1716,1929,2195,2231,2346,3355,3197,1049,2497,17
2018-08-27T11:06:38Z,0,1076,1240,1777,2054,2115,2154,2226,3323,3303,905,2324,17
2019-02-08T11:10:03Z,0,669,714,1458,1804,1556,1662,1849,2507,2663,645,1750,17
2017-10-06T10:59:37Z,0.01,900,976,1618,1742,1685,1804,1889,2879,2726,600,1993,17
2019-02-11T11:19:59Z,8.31,591,783,1360,1472,1512,1655,1633,2206,2130,458,1578,17
2018-11-30T11:09:58Z,5.25,747,946,1454,1718,1628,1931,1907,2779,2426,857,2040,17
2017-10-09T11:15:00Z,0,767,867,1240,1440,1488,1647,1844,2606,2420,565,1816,17
2018-10-09T11:18:54Z,6.27,163,151,295,321,303,302,340,405,418,134,194,17
2018-01-27T11:13:22Z,7.1,749,816,1361,1483,1591,1601,1747,2409,2426,595,1620,17
2019-02-13T11:10:06Z,0,912,1186,1881,2240,1923,1808,2061,2883,2865,653,1782,17
2018-07-16T11:10:23Z,1.22,1001,1174,1368,1688,2080,2158,2233,3120,3225,904,2273,17
2018-08-10T11:17:43Z,2.95,958,1188,1848,2186,1955,2192,2223,3384,3323,799,2190,17
2018-07-28T11:06:04Z,0,1078,1071,1740,1913,2266,2230,2365,3499,3545,1019,2482,17
2017-09-19T11:18:08Z,1.21,745,956,1282,1390,1693,1858,1754,2695,2647,680,1971,17
2017-09-29T11:16:02Z,0.2,703,819,1301,1446,1702,1705,1836,2701,2559,632,1861,17
2017-12-05T11:04:26Z,0,410,587,1107,1437,1292,1688,1403,2362,2272,244,1576,17
2018-01-19T11:08:40Z,0,512,666,1121,1351,1457,1512,1625,2458,2300,303,1617,17
2018-08-30T11:14:49Z,0.18,1070,1240,1852,2128,2022,2093,2351,3255,3249,815,2112,17
2019-01-04T11:10:05Z,0.02,629,759,1351,1704,1529,1572,1563,2436,2302,514,1575,17
2018-09-29T11:10:54Z,0.06,612,903,1786,2094,1579,2099,2073,3061,3176,628,1993,17
2018-02-18T11:05:29Z,4.18,915,1022,1505,1790,1765,1964,1929,2908,2833,577,1881,17
2018-07-13T11:05:21Z,1.27,1180,1170,1527,1747,2131,2302,2315,3527,3186,1191,2592,17
2018-06-16T11:12:45Z,0.17,1202,1202,1606,1880,2107,2208,2265,3221,3086,911,2326,17
2018-07-26T11:16:15Z,0,866,1012,1292,1474,1977,2000,2064,3030,3058,874,2227,17
2017-09-16T11:05:23Z,2.59,824,905,1288,1564,1781,1901,1909,3048,2902,792,2188,17
2018-08-25T11:16:24Z,0,969,1050,1450,1682,1916,1995,2020,3086,2928,858,2175,17
2017-11-18T11:16:33Z,0,626,765,1368,1591,1418,1564,1509,2464,2439,449,1509,17
2019-02-16T11:20:02Z,0,766,949,1688,1934,1720,1952,1850,2668,2597,540,1747,17
2018-07-08T11:02:15Z,0.1,1005,1136,1815,2056,2400,2383,2538,3770,3684,1078,2549,17
2018-10-29T11:17:09Z,5.15,576,812,1618,2182,1618,1906,1899,2673,2731,505,1789,17
2018-09-24T11:14:16Z,0,855,890,1234,1438,1795,1772,2057,2727,2621,764,1971,17
2018-10-06T11:00:30Z,9.38,833,968,1532,1916,1689,1902,1995,2976,2942,773,2062,17
2017-04-09T11:05:29Z,0,947,1052,1615,1795,2045,1887,2014,2974,3070,1135,2277,17
2018-06-13T11:09:57Z,0.42,1110,1280,1760,1935,2241,2433,2296,3553,3321,1169,2650,17
2019-02-21T11:20:00Z,0,724,955,1462,1606,1685,1735,1792,2374,2403,618,1823,17
2018-08-07T10:59:12Z,1.38,1146,1388,1868,2294,2215,2274,2528,3396,3281,1033,2585,17
2018-07-03T10:59:38Z,0.06,1017,1156,1650,1871,2308,2411,2381,3600,3381,1111,2649,17
2017-07-01T11:17:46Z,0.97,779,964,1288,1519,1958,1942,1995,3085,2958,850,2268,17
2018-06-21T11:13:49Z,0,1398,1670,2150,2280,2301,2385,2491,3492,3525,853,2317,17
2018-07-06T11:09:18Z,3.4,998,1114,1512,1692,1995,2103,2121,3281,3172,894,2267,17
2018-01-17T11:14:03Z,0.01,663,795,1348,1501,1497,1586,1672,2185,2081,575,1431,17
2018-02-06T11:17:36Z,2.48,800,923,1403,1574,1500,1521,1670,2274,2096,267,1506,17
2019-01-02T11:19:57Z,0.06,477,589,943,1060,1265,1349,1368,2149,2009,434,1463,17
2019-01-14T11:10:03Z,0,706,828,1541,1842,1446,1674,1639,2529,2508,519,1562,17
2018-02-08T11:02:11Z,0.23,797,1004,1627,1882,1763,1733,1807,2802,2489,526,1685,17
2018-07-11T11:11:39Z,0.01,952,1102,1826,2176,2082,2262,2376,3401,3424,836,2321,17
2017-08-20T11:12:20Z,0,828,847,1399,1540,1900,1940,2074,3094,2967,831,2140,17
2018-06-26T11:18:03Z,0,1024,1270,1522,1902,2036,2091,2219,3102,2941,956,2318,17
2017-09-06T11:01:39Z,1.89,906,1093,1565,1786,1976,1932,2125,3144,3186,877,2229,17
2019-02-26T11:34:02Z,0,840,970,1672,2010,1660,1773,1858,2605,2780,573,1738,17
2018-09-19T11:12:56Z,1.62,715,944,1802,2082,2077,2128,2166,3134,3109,599,1987,17
2017-07-31T11:12:20Z,0,1006,1028,1527,1805,1952,2145,2094,3188,3051,834,2269,17
2018-09-16T11:09:46Z,4.21,975,1144,1861,2172,1994,2252,2219,3498,3285,867,2203,17
2018-10-24T11:18:39Z,0,780,930,1426,1644,1733,1802,1758,2529,2469,517,1728,17
2018-06-23T11:05:20Z,0,1350,1562,1859,2105,2342,2551,2522,3585,3392,1155,2609,17
2019-03-10T11:26:22Z,0,948,1184,1794,1954,1959,2085,2059,2867,2896,773,2044,17
2017-08-17T11:05:25Z,0,1072,1150,1596,1746,2028,2156,2162,3288,3184,942,2351,17
2018-06-13T10:57:37Z,1.11,1110,1310,1732,1942,2193,2399,2258,3529,3306,1167,2631,17
2019-01-27T11:20:03Z,1.42,702,1004,1792,2234,1789,2031,1986,2664,2594,487,1609,17
2017-06-18T11:04:15Z,1.46,1182,1260,1605,1848,2133,2284,2322,3403,3388,1127,2578,17
2017-05-22T11:09:12Z,0.02,924,1018,1531,1620,1829,1960,2045,3022,2934,826,2223,17
2017-06-21T11:12:22Z,0.11,983,1134,1326,1604,1799,1877,1983,3008,2879,914,2221,17
2018-10-04T11:19:20Z,0,716,800,1146,1368,1693,1814,1744,2689,2783,772,1948,17
2019-02-06T11:20:03Z,0,734,926,1448,1736,1655,1799,1822,2543,2600,454,1653,17
2017-05-02T11:09:37Z,4.49,952,1043,1467,1628,1974,1940,2052,2860,2870,862,2134,17
2017-06-11T11:10:12Z,8.13,1112,1180,1612,1732,1974,2123,2146,3083,3074,911,2306,17
2019-02-03T11:10:07Z,0.3,893,900,1424,1920,1585,1764,1923,2559,2600,599,1696,17
2017-05-19T11:05:30Z,0.27,861,991,1422,1692,1929,1997,2076,3186,3176,1036,2507,17
2017-06-01T11:12:25Z,1.04,1050,1141,1522,1577,1970,2053,2071,3065,3097,899,2226,17
2017-07-21T11:07:58Z,0,1002,1068,1571,1772,2168,2206,2175,3055,3114,870,2271,17
2017-07-28T11:04:06Z,0,890,1000,1386,1600,1968,2018,2242,3238,3168,981,2456,17
2017-07-11T11:12:23Z,0,926,985,1326,1530,1948,2047,2021,3069,2910,832,2279,17
2017-04-12T11:17:08Z,0,825,873,1403,1409,1791,1767,1793,2744,2814,790,1945,17
2019-03-13T11:36:26Z,0.36,894,1154,1960,2464,1957,2094,2136,2687,2496,696,1916,18
2018-07-16T11:10:23Z,1.22,1112,1416,2186,2398,2639,2636,2674,3467,3327,991,2483,18
2018-12-30T11:10:00Z,0,589,895,1498,1734,1544,1687,1798,2231,2074,609,1555,18
2018-09-01T10:59:39Z,0,1028,1387,2046,2385,2499,2474,2573,3342,3089,1083,2401,18
2018-02-21T11:12:02Z,0.79,910,1103,1873,2095,1988,2079,2199,2728,2716,579,1737,18
2017-12-23T11:14:45Z,0,512,942,1532,1670,1526,1711,1661,2115,2089,267,1453,18
2019-02-13T11:10:06Z,0,844,1112,1816,1858,2005,2288,2058,2693,2806,669,1837,18
2019-03-18T11:34:05Z,0.03,854,1168,1980,2216,2238,2280,2229,2928,3008,689,1938,18
2017-11-05T11:02:31Z,6.47,760,921,1708,2022,2229,2399,2187,2818,2722,858,1839,18
2018-07-23T11:05:18Z,0,1146,1493,2087,2494,2724,2737,2775,3672,3491,1143,2680,18
2018-08-30T11:14:49Z,0.18,1062,1438,2244,2688,2517,2543,2516,3415,3374,875,2198,18
2018-02-08T11:02:11Z,0.23,629,1035,1710,1684,1755,1856,2054,2536,2457,592,1660,18
2018-11-30T11:09:58Z,5.25,767,928,1486,1647,1782,1850,1706,2206,2016,668,1590,18
2018-02-18T11:05:29Z,4.18,953,1092,1731,2100,2006,2044,2258,2905,2719,589,1841,18
2018-08-20T11:14:59Z,0,1026,1412,2370,2614,2440,2572,2636,3560,3465,868,2294,18
2018-07-13T11:05:21Z,1.27,1226,1526,2161,2514,2695,2763,2840,3759,3512,1233,2765,18
2017-12-18T11:14:49Z,0.21,478,785,1396,1672,1587,1482,1626,2269,2011,296,1460,18
2019-02-26T11:34:02Z,0,857,1002,1650,2164,1906,2010,1980,2709,2755,614,1756,18
2018-10-16T11:05:23Z,0.02,821,1141,1970,2234,2054,2281,2171,2980,2760,678,1985,18
2018-08-25T11:16:24Z,0,996,1430,2002,2400,2284,2451,2460,3225,3032,905,2309,18
2018-07-18T11:03:26Z,1.3,1212,1632,2577,2750,2710,2879,2906,3860,3806,1110,2737,18
2018-08-27T11:06:38Z,0,1208,1550,2345,2660,2497,2742,2722,3571,3451,1003,2444,18
2018-02-06T11:17:36Z,2.48,652,840,1438,1830,1618,1648,1613,2063,1796,362,1531,18
2018-10-29T11:17:09Z,5.15,524,811,1372,1584,2076,2272,2281,2739,2628,596,1716,18
2019-02-08T11:10:03Z,0,708,1070,1626,1553,1544,1763,1854,2409,2164,711,1785,18
2017-10-26T11:07:17Z,0,883,1232,1616,2044,2077,1974,2095,2588,2475,733,1807,18
2018-08-02T10:59:38Z,0,1136,1502,2172,2495,2561,2728,2738,3482,3270,1111,2692,18
2019-03-15T11:22:34Z,0,922,1258,2051,2395,2172,2435,2310,3025,2971,759,2035,18
2017-10-29T11:11:56Z,0,935,1206,1773,2125,1987,2009,1932,2608,2525,624,1660,18
2018-10-09T11:18:54Z,6.27,750,971,1716,2070,2255,2389,2443,2951,2830,699,1937,18
2017-09-06T11:01:39Z,1.89,952,1318,2143,2464,2280,2441,2366,3211,3046,924,2247,18
2017-10-16T11:03:13Z,0,906,1211,2039,2293,2151,2145,2128,2749,2651,652,1876,18
2017-09-16T11:05:23Z,2.59,893,1279,2057,2403,2122,2298,2327,3045,2891,867,2187,18
2017-10-19T11:12:35Z,4.4,1056,1422,2084,2624,2221,2273,2251,2644,2192,530,1754,18
2019-01-12T11:19:58Z,0.91,535,783,1322,1872,1499,1725,1715,2055,1990,493,1540,18
2017-09-19T11:18:08Z,1.21,941,1209,1829,2052,2005,2183,2178,2834,2631,748,2024,18
2019-02-08T11:10:03Z,0,706,1078,1683,2078,1850,2004,1894,2393,2289,706,1793,18
2018-07-31T11:14:37Z,0,1132,1540,2476,2752,2663,2707,2745,3645,3460,866,2400,18
2018-08-15T11:18:26Z,0,1106,1430,2120,2432,2380,2491,2586,3308,3121,870,2337,18
2018-07-11T11:11:39Z,0.01,1128,1464,2330,2648,2549,2661,2703,3639,3563,968,2446,18
2019-02-11T11:19:59Z,8.31,641,929,1582,1906,1819,1958,1956,2267,2209,560,1655,18
2018-01-22T11:13:42Z,6.21,659,938,1577,1612,1531,1637,1826,2288,2208,561,1442,18
2017-10-09T11:15:00Z,0,934,1210,1839,2105,1875,1920,2049,2689,2386,678,1808,18
2019-01-07T11:20:01Z,0,492,575,1074,1304,1624,1714,1612,2324,2301,458,1563,18
2018-10-01T11:05:40Z,0,777,1166,1901,2224,2345,2296,2365,3038,2904,846,2210,18
2019-01-09T11:10:02Z,0,626,890,1430,1723,1606,1677,1697,2323,2141,596,1636,18
2018-01-29T11:03:06Z,0,716,1000,1797,1721,1860,1807,1938,2599,2375,339,1639,18
2018-10-24T11:18:39Z,0,891,1372,1878,2158,1950,2063,2067,2478,2417,599,1833,18
2018-07-28T11:06:04Z,0,1196,1492,2497,2829,2754,2883,2844,3791,3686,1109,2701,18
